1011;3;4;3;4;4;4;4;3;3;1;4;3;2;1;1;2;2;2;1;1;1;1;1;2;;1;2;2;1;3;19
1011;3;4;3;4;4;3;3;3;3;2;2;3;2;3;1;3;4;4;1;2;4;1;1;1;3;1;4;2;1;2;10
1011;3;4;3;4;4;4;4;4;4;3;2;4;2;3;2;2;4;2;1;3;;3;1;1;3;1;3;2;2;;11
1011;3;4;3;4;4;4;4;4;4;3;2;4;3;1;2;3;4;3;2;1;2;2;1;1;3;1;3;3;3;3;12
1011;3;4;3;4;4;4;4;4;4;3;2;4;3;2;3;3;3;1;1;1;1;4;1;1;4;4;3;4;4;3;17
1011;3;4;4;4;;3;2;4;4;1;3;3;3;3;1;1;1;4;1;1;1;4;1;1;;1;3;1;1;1;18
1011;3;4;4;4;;3;4;4;4;3;2;3;3;3;3;3;3;3;3;1;1;2;1;1;4;2;4;1;2;4;19
1011;3;4;4;4;4;4;4;4;3;2;2;4;1;4;1;4;4;3;1;4;1;3;1;1;4;1;1;1;3;3;20
1011;3;4;4;4;;4;4;4;4;3;1;4;1;4;1;1;1;3;1;1;1;1;1;1;3;1;3;1;3;4;21
1012;3;4;4;4;4;3;3;4;4;2;2;4;4;4;2;3;4;3;2;1;1;4;3;1;4;2;3;3;3;2;22
1012;4;2;4;4;;4;4;3;4;3;2;3;2;2;2;1;3;2;1;1;1;1;1;1;3;;3;1;2;3;23
1012;4;3;3;4;;3;4;3;4;3;3;3;1;1;3;1;1;1;1;1;1;4;1;2;4;2;3;2;3;4;24
1012;4;3;3;4;;3;4;3;4;2;1;3;1;3;1;1;1;2;1;1;1;1;1;1;3;1;2;1;1;4;16
1012;4;3;3;4;;3;3;4;3;3;2;3;1;3;1;2;1;1;1;3;1;1;1;1;2;3;3;1;1;3;17
1012;4;3;3;4;3;4;4;3;3;3;3;3;1;3;2;1;1;1;3;1;3;1;1;1;2;3;3;1;1;4;18
1012;4;3;3;4;4;3;3;3;4;3;2;3;2;4;1;4;3;3;1;1;3;2;1;1;3;;3;1;1;3;19
1012;4;3;3;4;3;4;3;4;3;3;3;3;4;1;1;1;3;1;1;4;4;1;1;1;3;3;3;1;1;3;10
1012;4;3;4;4;;2;3;4;4;3;4;3;1;1;1;1;1;1;1;1;1;2;1;1;3;1;3;1;3;3;11
1012;4;3;4;4;;3;4;4;4;3;3;3;1;1;1;2;1;1;1;1;1;1;1;1;3;4;3;2;1;3;12
1013;4;3;4;4;;4;4;4;4;3;1;3;1;2;1;4;1;3;1;3;1;1;1;1;4;3;3;2;2;3;18
1013;4;3;4;4;3;4;3;4;4;2;1;3;1;3;1;1;1;3;1;1;1;1;1;1;3;1;3;1;1;4;19
1013;4;3;4;4;;4;4;4;4;2;1;3;2;2;1;3;2;2;1;2;1;3;1;1;3;3;3;2;2;3;20
1013;4;3;4;4;3;4;3;3;3;3;2;3;2;3;1;1;2;4;1;1;2;1;1;1;4;1;3;1;1;3;21
1013;4;3;4;4;4;4;3;4;4;2;3;3;3;4;2;;3;3;1;1;1;4;1;1;3;3;3;3;3;2;22
1013;4;3;4;4;4;3;3;3;4;2;1;4;1;3;1;1;1;3;1;1;1;1;1;1;3;1;3;1;1;3;23
1013;4;4;3;4;3;4;3;4;4;3;3;4;4;1;1;2;3;3;1;3;1;1;1;1;3;3;3;1;1;3;24
1013;4;4;4;4;3;4;4;3;4;2;2;3;1;1;1;3;3;2;1;3;1;1;1;1;4;3;2;1;1;3;15
1013;4;4;4;4;3;4;3;4;4;3;3;3;1;1;1;1;1;2;1;1;1;3;1;1;4;3;3;3;2;2;16
1013;4;4;4;4;3;4;4;4;4;4;4;3;1;3;1;1;1;1;1;1;3;1;1;1;3;3;3;1;1;3;17
1014;4;4;4;4;;4;4;4;4;3;2;3;1;3;1;4;3;3;1;2;1;3;1;1;4;3;3;2;3;3;18
1014;4;4;4;4;;4;3;4;4;3;2;3;3;3;1;4;1;3;1;1;1;1;1;1;;1;3;1;1;3;19
1014;4;4;4;4;4;4;4;4;4;3;3;3;3;4;1;1;2;2;1;1;1;1;1;1;3;4;3;3;3;4;10
1014;4;4;4;4;4;4;4;4;4;3;4;4;1;4;2;1;1;1;1;1;1;1;1;1;;1;;1;1;;11
1014;4;4;4;4;4;4;4;4;4;3;3;4;1;4;2;1;3;2;1;1;1;1;1;1;4;2;4;2;1;3;12
1014;4;4;4;4;4;4;4;4;2;3;1;4;2;3;1;3;3;3;1;1;1;3;1;3;4;2;1;1;1;3;19
1014;4;4;4;4;1;4;4;4;4;4;2;4;2;4;1;4;3;3;1;2;1;2;1;1;4;3;1;3;2;4;20
1014;4;4;4;4;4;4;4;4;4;3;3;4;2;4;2;2;2;3;1;3;1;4;1;1;;1;3;1;1;4;21
1014;4;4;4;4;4;4;4;3;4;3;2;4;2;4;2;2;4;3;1;1;1;2;1;1;3;1;3;1;1;3;22
1014;4;4;4;4;4;3;4;4;4;2;1;4;2;4;2;3;2;4;1;2;1;3;1;1;3;1;4;1;1;4;23
1015;4;4;4;4;4;4;4;4;4;3;2;4;2;4;2;2;4;4;1;1;2;1;1;1;4;2;4;2;1;4;24
1015;4;4;4;4;3;4;4;4;4;4;4;4;3;2;1;2;2;3;1;2;2;3;1;3;3;3;3;3;3;3;14
1015;4;4;4;4;4;4;4;4;4;4;2;4;3;4;1;4;4;4;1;1;1;4;3;1;4;2;1;4;3;2;15
1015;4;4;4;4;4;4;4;4;4;4;4;4;3;4;2;4;4;3;1;4;1;4;3;1;4;4;3;3;3;4;16
1015;4;4;4;4;4;4;4;4;4;4;2;4;4;4;1;3;4;4;1;3;1;4;2;1;4;4;4;4;3;3;17
1015;;3;3;4;3;3;3;4;3;2;1;3;2;3;1;3;1;3;1;1;1;1;3;1;;1;3;1;1;3;18
1015;;4;4;4;4;4;4;4;4;2;3;4;4;3;1;1;1;3;1;2;1;;1;1;4;2;3;3;2;3;19
1015;;;3;4;4;3;3;3;;;;;;;;;;;;;;;;;;;;;;;10
1015;2;3;3;;3;3;2;3;3;2;2;2;1;1;;1;1;1;1;1;1;1;1;1;2;3;2;1;1;;11
1015;3;2;3;;2;2;2;4;3;3;3;2;3;2;2;1;2;3;1;2;3;2;1;1;3;2;3;1;1;2;12
